14.5428 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
14.6360 	EXP 	Created continueText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continueText', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.35]), rgb=array([255., 255., 255.]), text='Experimenter press [Space] to continue.', units='height', win=Window(...), wrapWidth=1)
14.6372 	EXP 	Created Feedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Feedback', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.35]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
14.6419 	EXP 	Created fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
14.9075 	EXP 	Created grid_lines = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='grid.png', interpolate=True, mask=None, maskParams=None, name='grid_lines', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
14.9090 	EXP 	Created target_square = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='target_square', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.15, 0.15]), units='height', vertices=ndarray(...), win=Window(...))
14.9114 	EXP 	Created fixation_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
14.9123 	EXP 	window1: mouseVisible = True
15.1971 	EXP 	Created grid_lines_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='grid.png', interpolate=True, mask=None, maskParams=None, name='grid_lines_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
15.1991 	EXP 	Created target_square_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='target_square_2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.15, 0.15]), units='height', vertices=ndarray(...), win=Window(...))
15.2036 	EXP 	Created fixation_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
15.2037 	EXP 	window1: mouseVisible = True
15.2151 	EXP 	Created ScoreReportText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ScoreReportText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
15.2266 	EXP 	Created BodySiteInstructionText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='BodySiteInstructionText', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.6)
15.2281 	EXP 	Created BodySiteImg = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='BodySiteImg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.4, 0.4]), texRes=512, units='height', win=Window(...))
15.2283 	EXP 	window1: mouseVisible = False
15.2307 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor='red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1.5, name='unnamed Rect', opacity=1.0, ori=array(0.), pos=array([-0.375, -0.1  ]), size=array([0.75, 0.4 ]), units='height', vertices=ndarray(...), win=Window(...))
15.2326 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor='black', fillColorSpace='named', interpolate=True, lineColor='black', lineColorSpace='named', lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2454 	EXP 	Created intensityAnchors = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='intensityAnchors', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.09]), size=array([1.5, 0.4]), texRes=512, units='height', win=Window(...))
15.2578 	EXP 	Created IntensityPrompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='IntensityPrompt', opacity=1.0, ori=0, pos=array([0. , 0.3]), rgb=array([255., 255., 255.]), text='How intense was that overall?', units='height', win=Window(...), wrapWidth=1)
15.2580 	EXP 	window1: mouseVisible = False
15.4424 	EXP 	Nbackinstructions: text = 'Welcome to the n-back task \n\n\nPlease read the following instructions \nvery carefully.\n\n\n\n\n\n\n\n\nExperimenter press [Space] to continue.'
15.7948 	DATA 	Mouse: Left button down, pos=(533,537)
15.8884 	DATA 	Mouse:  Left button up, pos=(533,537)
16.2029 	DATA 	Keypress: space
16.2450 	EXP 	Nbackinstructions: text = 'During the task you will be presented a white square in one of nine positions on a grid. \n\n\n\n\n\n\nDepending on the instruction, your task is to indicate whether the \ncurrent position is the same as either:\nthe position on the last trial\nor the position two trials ago\n\n\nExperimenter press [Space] to continue.'
16.2450 	EXP 	NbackInstructionImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\1.png'
16.7584 	DATA 	Keypress: space
16.7882 	EXP 	Nbackinstructions: text = 'Between each trial, a fixation cross will appear in the middle of the grid. \n\n\n\n\n\n\n\n\nYou do not need to respond during this time. \nSimply wait for the next trial.\n\n\n\nExperimenter press [Space] to continue.'
16.7882 	EXP 	NbackInstructionImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\2.png'
17.9526 	DATA 	Keypress: space
17.9847 	EXP 	NbackInstructionImg: autoDraw = False
17.9847 	EXP 	Nbackinstructions: text = '\n1-back\n\n\n\n\n\n\n\nDuring 1-back you will have to indicate whether the current position matches the position that was presented in the last trial, by either pressing the "yes" button (left click) or the "no" button (right click).\n\n\nExperimenter press [Space] to show an example.'
18.5476 	DATA 	Keypress: space
18.5762 	EXP 	box1: fillColor = 'white'
18.5762 	EXP 	box1: lineColor = 'white'
18.5762 	EXP 	box1: color = 'white'
18.5762 	EXP 	box2: fillColor = 'white'
18.5762 	EXP 	box2: lineColor = 'white'
18.5762 	EXP 	box2: color = 'white'
18.5762 	EXP 	box1Text: autoDraw = True
18.5762 	EXP 	box1: autoDraw = True
18.5762 	EXP 	box2Text: autoDraw = True
18.5762 	EXP 	box2: autoDraw = True
19.0987 	DATA 	Mouse: Left button down, pos=(530,536)
19.1145 	EXP 	box1Check: autoDraw = True
19.1652 	DATA 	Mouse:  Left button up, pos=(531,535)
19.3822 	DATA 	Mouse: Right button down, pos=(531,533)
19.3980 	EXP 	box2Check: autoDraw = True
19.3980 	EXP 	continueText: autoDraw = True
19.4705 	DATA 	Mouse:  Right button up, pos=(532,535)
20.0112 	DATA 	Keypress: space
20.0464 	EXP 	window1: mouseVisible = False
20.0485 	EXP 	box1Text: autoDraw = False
20.0485 	EXP 	box2Text: autoDraw = False
20.0485 	EXP 	box1: autoDraw = False
20.0485 	EXP 	box2: autoDraw = False
20.0485 	EXP 	box1Check: autoDraw = False
20.0485 	EXP 	box2Check: autoDraw = False
20.0485 	EXP 	continueText: autoDraw = False
20.0485 	EXP 	Nbackinstructions: text = 'In the below 1-back example you should not respond to the first trial (as there is no trial before it), make a "no" response (right click) on trial 2, since the positions on trials 1 and 2 do not match, and make a "yes" response on trial 3, since the position is the same as the position on trial 2.\n\n\n\n\n\n\n\n\n\n'
20.0485 	EXP 	Nbackinstructions: autoDraw = True
20.0485 	EXP 	ClickPrompt: text = 'Click to continue'
20.0485 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0648 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0816 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0983 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1150 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1317 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1484 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1651 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1817 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1983 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2154 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2318 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2485 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2651 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2818 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2985 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3152 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3318 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3485 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3651 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3818 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3985 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4151 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4318 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4485 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4653 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4819 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4986 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5153 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5319 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5485 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5653 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5818 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5987 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6154 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6320 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6487 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6652 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6820 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6987 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7153 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7323 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7487 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7654 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7821 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7987 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8154 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8336 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8487 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8654 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8822 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8988 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9155 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9321 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9489 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9655 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9821 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9988 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0155 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0321 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0488 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0654 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
21.0654 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0821 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0988 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1155 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1322 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1489 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1655 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1822 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1988 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2157 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2323 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2489 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2659 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2822 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2989 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3156 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3323 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3490 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3655 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3823 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3990 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4157 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4323 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4491 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4656 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4824 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4990 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5157 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5323 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5490 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5658 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5825 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5991 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6158 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6324 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6491 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6657 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6826 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6992 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7161 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7326 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7491 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7658 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7825 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7991 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8159 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8325 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8492 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8660 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8826 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8991 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9159 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9326 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9492 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9663 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9826 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9992 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0161 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0326 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0494 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0661 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
22.0661 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0827 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0994 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1160 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1327 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1494 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1661 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1828 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1996 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2164 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2328 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2495 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2661 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2828 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2995 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3163 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3328 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3495 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3662 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3829 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3998 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4162 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4331 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4497 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4664 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4829 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4996 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5163 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5329 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5496 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5663 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5830 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5996 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6164 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6331 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6496 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6664 	EXP 	NbackInstructionWideImg: autoDraw = True
