10.6028 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
19.8082 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8248 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8418 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8581 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8747 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8918 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9083 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9247 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9416 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9580 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9750 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9914 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0081 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0249 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0414 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0584 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0749 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0916 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1085 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1249 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1418 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1582 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1755 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1919 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2082 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2252 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2415 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2583 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2750 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2915 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3085 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3250 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3417 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3586 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3750 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4560 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
20.4560 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4582 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4752 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4919 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5084 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5251 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5417 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5585 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5750 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5918 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6086 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6250 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6419 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6585 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6754 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6920 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7086 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7253 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7418 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7586 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7754 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7918 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8087 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8251 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8418 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8587 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8752 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8920 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9085 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9253 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9421 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9587 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9753 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9920 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0090 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0254 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0421 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0588 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0754 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0921 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1088 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1255 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1423 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1586 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1754 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1923 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2086 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2256 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2420 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2587 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2757 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2920 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3090 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3254 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3423 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3589 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3755 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4686 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
21.4686 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4756 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4922 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5090 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5257 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5423 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5590 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5755 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5923 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6090 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6257 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6425 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6589 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6757 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6925 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7088 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7258 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7423 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7590 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7757 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7922 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8092 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8256 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8424 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8590 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8758 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8926 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9089 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9257 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9425 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9590 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9761 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9924 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0091 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0260 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0423 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0593 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0758 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0925 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1093 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1258 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1427 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1591 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1759 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1927 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2091 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2260 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2424 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2592 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2760 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2926 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3094 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3260 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3426 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3595 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3759 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3927 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
22.3927 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4092 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4259 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4426 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4593 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4768 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4926 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5093 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5261 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5427 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5594 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5759 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5928 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6096 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6261 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6429 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6593 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6761 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6933 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7094 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7263 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7427 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7594 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7762 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7927 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8095 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8261 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8429 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8596 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8762 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8930 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9094 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9262 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9431 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9595 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9765 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9929 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0095 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0264 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0430 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0598 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0762 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0928 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1098 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1265 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1434 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1596 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1763 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1930 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2096 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2266 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2429 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2597 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2766 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2930 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3099 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3265 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3431 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3601 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3764 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3932 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\9.png'
23.3932 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4098 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4264 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4432 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4598 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4772 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4931 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5099 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5267 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5431 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5600 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5766 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5932 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6101 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6266 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6435 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6600 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6767 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6933 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7101 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7269 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7433 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7600 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7769 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7933 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8102 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8266 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8434 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8603 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8767 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8935 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9100 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9268 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9435 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9600 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9771 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9934 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0102 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0269 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0434 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0603 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0768 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0934 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1103 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1268 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1437 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1601 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1769 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1938 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2101 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2271 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2435 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2602 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2771 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2935 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3104 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3268 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3436 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3605 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3771 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3984 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\10.png'
24.3984 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4102 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4270 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4438 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4603 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4801 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4936 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5103 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5275 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5437 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5606 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5772 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5939 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6106 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6280 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6441 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6604 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6772 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6939 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7103 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7272 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7438 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7605 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7773 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7938 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8107 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8272 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8438 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8607 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8773 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8939 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9105 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9273 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9441 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9605 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9774 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9938 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0106 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0275 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0439 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0607 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0772 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0940 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1107 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1274 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1442 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1607 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1774 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1942 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2107 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2275 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2440 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2608 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2775 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2941 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3112 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3273 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3442 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3609 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3775 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4089 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\11.png'
25.4089 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4105 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4276 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4443 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4607 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4777 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4942 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5109 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5277 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5443 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5609 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5775 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5942 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6112 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6276 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6445 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6610 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6777 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6944 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7109 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7277 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7443 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7610 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7778 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7942 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8112 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8276 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8443 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8612 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8777 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8945 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9121 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9281 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9448 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9611 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9779 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9944 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0112 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0281 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0446 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0613 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0778 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0946 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1113 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1279 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1448 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1612 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1780 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1950 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2111 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2280 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2445 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2613 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2780 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2945 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3115 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3278 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3446 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3614 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3779 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4095 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\12.png'
26.4095 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4110 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4280 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4447 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4612 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4784 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4949 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5112 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5283 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5446 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5615 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5780 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5947 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6116 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6281 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6450 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6614 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6781 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6950 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7113 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7282 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7447 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7615 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7783 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7948 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8117 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8281 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8448 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8615 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8782 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8950 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9115 	EXP 	NbackInstructionWideImg: autoDraw = True
