8.1774 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
8.2649 	EXP 	Created continueText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continueText', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.35]), rgb=array([255., 255., 255.]), text='Experimenter press [Space] to continue.', units='height', win=Window(...), wrapWidth=1)
8.2659 	EXP 	Created Feedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Feedback', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.35]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
8.2714 	EXP 	Created fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
8.5617 	EXP 	Created grid_lines = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='grid.png', interpolate=True, mask=None, maskParams=None, name='grid_lines', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
8.5648 	EXP 	Created target_square = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='target_square', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.15, 0.15]), units='height', vertices=ndarray(...), win=Window(...))
8.5678 	EXP 	Created fixation_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
8.5679 	EXP 	window1: mouseVisible = True
8.8514 	EXP 	Created grid_lines_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='grid.png', interpolate=True, mask=None, maskParams=None, name='grid_lines_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
8.8531 	EXP 	Created target_square_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='target_square_2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.15, 0.15]), units='height', vertices=ndarray(...), win=Window(...))
8.8571 	EXP 	Created fixation_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
8.8573 	EXP 	window1: mouseVisible = True
8.8660 	EXP 	Created ScoreReportText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ScoreReportText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
8.8761 	EXP 	Created BodySiteInstructionText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='BodySiteInstructionText', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.6)
8.8775 	EXP 	Created BodySiteImg = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='BodySiteImg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.4, 0.4]), texRes=512, units='height', win=Window(...))
8.8776 	EXP 	window1: mouseVisible = True
8.8791 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor='red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1.5, name='unnamed Rect', opacity=1.0, ori=array(0.), pos=array([-0.375, -0.1  ]), size=array([0.75, 0.4 ]), units='height', vertices=ndarray(...), win=Window(...))
8.8806 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor='black', fillColorSpace='named', interpolate=True, lineColor='black', lineColorSpace='named', lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.8884 	EXP 	Created intensityAnchors = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='intensityAnchors', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.09]), size=array([1.5, 0.4]), texRes=512, units='height', win=Window(...))
8.8962 	EXP 	Created IntensityPrompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='IntensityPrompt', opacity=1.0, ori=0, pos=array([0. , 0.3]), rgb=array([255., 255., 255.]), text='How intense was that overall?', units='height', win=Window(...), wrapWidth=1)
8.8963 	EXP 	window1: mouseVisible = False
9.8631 	EXP 	Nbackinstructions: text = 'Welcome to the n-back task \n\n\nPlease read the following instructions \nvery carefully.\n\n\n\n\n\n\n\n\nExperimenter press [Space] to continue.'
11.1669 	DATA 	Keypress: space
11.2122 	EXP 	Nbackinstructions: text = 'During the task you will be presented a white square in one of nine positions on a grid. \n\n\n\n\n\n\nDepending on the instruction, your task is to indicate whether the \ncurrent position is the same as either:\nthe position on the last trial\nor the position two trials ago\n\n\nExperimenter press [Space] to continue.'
11.2122 	EXP 	NbackInstructionImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\1.png'
12.0034 	DATA 	Keypress: space
12.0299 	EXP 	Nbackinstructions: text = 'Between each trial, a fixation cross will appear in the middle of the grid. \n\n\n\n\n\n\n\n\nYou do not need to respond during this time. \nSimply wait for the next trial.\n\n\n\nExperimenter press [Space] to continue.'
12.0299 	EXP 	NbackInstructionImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\2.png'
98.1545 	DATA 	Mouse: Left button down, pos=(347,242)
98.2667 	DATA 	Mouse:  Left button up, pos=(347,242)
100.9065 	DATA 	Keypress: space
100.9370 	EXP 	NbackInstructionImg: autoDraw = False
100.9370 	EXP 	Nbackinstructions: text = '\n1-back\n\n\n\n\n\n\n\nDuring 1-back you will have to indicate whether the current position matches the position that was presented in the last trial, by either pressing the "yes" button (left click) or the "no" button (right click).\n\n\nExperimenter press [Space] to show an example.'
101.7786 	DATA 	Keypress: space
101.8084 	EXP 	box1: fillColor = 'white'
101.8084 	EXP 	box1: lineColor = 'white'
101.8084 	EXP 	box1: color = 'white'
101.8084 	EXP 	box2: fillColor = 'white'
101.8084 	EXP 	box2: lineColor = 'white'
101.8084 	EXP 	box2: color = 'white'
101.8084 	EXP 	box1Text: autoDraw = True
101.8084 	EXP 	box1: autoDraw = True
101.8084 	EXP 	box2Text: autoDraw = True
101.8084 	EXP 	box2: autoDraw = True
102.4358 	DATA 	Mouse: Left button down, pos=(321,266)
102.4501 	EXP 	box1Check: autoDraw = True
102.5020 	DATA 	Mouse:  Left button up, pos=(318,267)
102.6517 	DATA 	Mouse: Right button down, pos=(327,269)
102.6671 	EXP 	box2Check: autoDraw = True
102.6671 	EXP 	continueText: autoDraw = True
102.7365 	DATA 	Mouse:  Right button up, pos=(326,270)
103.0615 	DATA 	Keypress: space
103.1049 	EXP 	window1: mouseVisible = False
103.1064 	EXP 	box1Text: autoDraw = False
103.1064 	EXP 	box2Text: autoDraw = False
103.1064 	EXP 	box1: autoDraw = False
103.1064 	EXP 	box2: autoDraw = False
103.1064 	EXP 	box1Check: autoDraw = False
103.1064 	EXP 	box2Check: autoDraw = False
103.1064 	EXP 	continueText: autoDraw = False
103.1064 	EXP 	Nbackinstructions: text = 'In the below 1-back example you should not respond to the first trial (as there is no trial before it), make a "no" response (right click) on trial 2, since the positions on trials 1 and 2 do not match, and make a "yes" response on trial 3, since the position is the same as the position on trial 2.\n\n\n\n\n\n\n\n\n\n'
103.1064 	EXP 	Nbackinstructions: autoDraw = True
103.1064 	EXP 	ClickPrompt: text = 'Click to continue'
103.1064 	EXP 	NbackInstructionWideImg: autoDraw = True
103.1172 	EXP 	NbackInstructionWideImg: autoDraw = True
103.1341 	EXP 	NbackInstructionWideImg: autoDraw = True
103.1506 	EXP 	NbackInstructionWideImg: autoDraw = True
103.1674 	EXP 	NbackInstructionWideImg: autoDraw = True
103.1840 	EXP 	NbackInstructionWideImg: autoDraw = True
103.2007 	EXP 	NbackInstructionWideImg: autoDraw = True
103.2174 	EXP 	NbackInstructionWideImg: autoDraw = True
103.2342 	EXP 	NbackInstructionWideImg: autoDraw = True
103.2510 	EXP 	NbackInstructionWideImg: autoDraw = True
103.2679 	EXP 	NbackInstructionWideImg: autoDraw = True
103.2839 	EXP 	NbackInstructionWideImg: autoDraw = True
103.3009 	EXP 	NbackInstructionWideImg: autoDraw = True
103.3174 	EXP 	NbackInstructionWideImg: autoDraw = True
103.3342 	EXP 	NbackInstructionWideImg: autoDraw = True
103.3507 	EXP 	NbackInstructionWideImg: autoDraw = True
103.3675 	EXP 	NbackInstructionWideImg: autoDraw = True
103.3841 	EXP 	NbackInstructionWideImg: autoDraw = True
103.4011 	EXP 	NbackInstructionWideImg: autoDraw = True
103.4174 	EXP 	NbackInstructionWideImg: autoDraw = True
103.4343 	EXP 	NbackInstructionWideImg: autoDraw = True
103.4508 	EXP 	NbackInstructionWideImg: autoDraw = True
103.4676 	EXP 	NbackInstructionWideImg: autoDraw = True
103.4842 	EXP 	NbackInstructionWideImg: autoDraw = True
103.5011 	EXP 	NbackInstructionWideImg: autoDraw = True
103.5176 	EXP 	NbackInstructionWideImg: autoDraw = True
103.5342 	EXP 	NbackInstructionWideImg: autoDraw = True
103.5507 	EXP 	NbackInstructionWideImg: autoDraw = True
103.5679 	EXP 	NbackInstructionWideImg: autoDraw = True
103.5843 	EXP 	NbackInstructionWideImg: autoDraw = True
103.6010 	EXP 	NbackInstructionWideImg: autoDraw = True
103.6176 	EXP 	NbackInstructionWideImg: autoDraw = True
103.6354 	EXP 	NbackInstructionWideImg: autoDraw = True
103.6509 	EXP 	NbackInstructionWideImg: autoDraw = True
103.6678 	EXP 	NbackInstructionWideImg: autoDraw = True
103.6843 	EXP 	NbackInstructionWideImg: autoDraw = True
103.7010 	EXP 	NbackInstructionWideImg: autoDraw = True
103.7175 	EXP 	NbackInstructionWideImg: autoDraw = True
103.7345 	EXP 	NbackInstructionWideImg: autoDraw = True
103.7509 	EXP 	NbackInstructionWideImg: autoDraw = True
103.7678 	EXP 	NbackInstructionWideImg: autoDraw = True
103.7842 	EXP 	NbackInstructionWideImg: autoDraw = True
103.8021 	EXP 	NbackInstructionWideImg: autoDraw = True
103.8175 	EXP 	NbackInstructionWideImg: autoDraw = True
103.8345 	EXP 	NbackInstructionWideImg: autoDraw = True
103.8510 	EXP 	NbackInstructionWideImg: autoDraw = True
103.8677 	EXP 	NbackInstructionWideImg: autoDraw = True
103.8843 	EXP 	NbackInstructionWideImg: autoDraw = True
103.9012 	EXP 	NbackInstructionWideImg: autoDraw = True
103.9176 	EXP 	NbackInstructionWideImg: autoDraw = True
103.9346 	EXP 	NbackInstructionWideImg: autoDraw = True
103.9509 	EXP 	NbackInstructionWideImg: autoDraw = True
103.9681 	EXP 	NbackInstructionWideImg: autoDraw = True
103.9844 	EXP 	NbackInstructionWideImg: autoDraw = True
104.0012 	EXP 	NbackInstructionWideImg: autoDraw = True
104.0178 	EXP 	NbackInstructionWideImg: autoDraw = True
104.0345 	EXP 	NbackInstructionWideImg: autoDraw = True
104.0510 	EXP 	NbackInstructionWideImg: autoDraw = True
104.0686 	EXP 	NbackInstructionWideImg: autoDraw = True
104.0845 	EXP 	NbackInstructionWideImg: autoDraw = True
104.1011 	EXP 	NbackInstructionWideImg: autoDraw = True
104.1177 	EXP 	NbackInstructionWideImg: autoDraw = True
104.1345 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
104.1345 	EXP 	NbackInstructionWideImg: autoDraw = True
104.1512 	EXP 	NbackInstructionWideImg: autoDraw = True
104.1679 	EXP 	NbackInstructionWideImg: autoDraw = True
104.1844 	EXP 	NbackInstructionWideImg: autoDraw = True
104.2013 	EXP 	NbackInstructionWideImg: autoDraw = True
104.2178 	EXP 	NbackInstructionWideImg: autoDraw = True
104.2349 	EXP 	NbackInstructionWideImg: autoDraw = True
104.2511 	EXP 	NbackInstructionWideImg: autoDraw = True
104.2685 	EXP 	NbackInstructionWideImg: autoDraw = True
104.2845 	EXP 	NbackInstructionWideImg: autoDraw = True
104.3013 	EXP 	NbackInstructionWideImg: autoDraw = True
104.3178 	EXP 	NbackInstructionWideImg: autoDraw = True
104.3347 	EXP 	NbackInstructionWideImg: autoDraw = True
104.3511 	EXP 	NbackInstructionWideImg: autoDraw = True
104.3681 	EXP 	NbackInstructionWideImg: autoDraw = True
104.3847 	EXP 	NbackInstructionWideImg: autoDraw = True
104.4023 	EXP 	NbackInstructionWideImg: autoDraw = True
104.4179 	EXP 	NbackInstructionWideImg: autoDraw = True
104.4347 	EXP 	NbackInstructionWideImg: autoDraw = True
104.4512 	EXP 	NbackInstructionWideImg: autoDraw = True
104.4700 	EXP 	NbackInstructionWideImg: autoDraw = True
104.4846 	EXP 	NbackInstructionWideImg: autoDraw = True
104.5015 	EXP 	NbackInstructionWideImg: autoDraw = True
104.5180 	EXP 	NbackInstructionWideImg: autoDraw = True
104.5348 	EXP 	NbackInstructionWideImg: autoDraw = True
104.5514 	EXP 	NbackInstructionWideImg: autoDraw = True
104.5682 	EXP 	NbackInstructionWideImg: autoDraw = True
104.5847 	EXP 	NbackInstructionWideImg: autoDraw = True
104.6017 	EXP 	NbackInstructionWideImg: autoDraw = True
104.6180 	EXP 	NbackInstructionWideImg: autoDraw = True
104.6351 	EXP 	NbackInstructionWideImg: autoDraw = True
104.6513 	EXP 	NbackInstructionWideImg: autoDraw = True
104.6682 	EXP 	NbackInstructionWideImg: autoDraw = True
104.6846 	EXP 	NbackInstructionWideImg: autoDraw = True
104.7015 	EXP 	NbackInstructionWideImg: autoDraw = True
104.7182 	EXP 	NbackInstructionWideImg: autoDraw = True
104.7354 	EXP 	NbackInstructionWideImg: autoDraw = True
104.7514 	EXP 	NbackInstructionWideImg: autoDraw = True
104.7683 	EXP 	NbackInstructionWideImg: autoDraw = True
104.7847 	EXP 	NbackInstructionWideImg: autoDraw = True
104.8019 	EXP 	NbackInstructionWideImg: autoDraw = True
104.8181 	EXP 	NbackInstructionWideImg: autoDraw = True
104.8349 	EXP 	NbackInstructionWideImg: autoDraw = True
104.8514 	EXP 	NbackInstructionWideImg: autoDraw = True
104.8683 	EXP 	NbackInstructionWideImg: autoDraw = True
104.8848 	EXP 	NbackInstructionWideImg: autoDraw = True
104.9016 	EXP 	NbackInstructionWideImg: autoDraw = True
104.9181 	EXP 	NbackInstructionWideImg: autoDraw = True
104.9352 	EXP 	NbackInstructionWideImg: autoDraw = True
104.9514 	EXP 	NbackInstructionWideImg: autoDraw = True
104.9684 	EXP 	NbackInstructionWideImg: autoDraw = True
104.9849 	EXP 	NbackInstructionWideImg: autoDraw = True
105.0017 	EXP 	NbackInstructionWideImg: autoDraw = True
105.0181 	EXP 	NbackInstructionWideImg: autoDraw = True
105.0363 	EXP 	NbackInstructionWideImg: autoDraw = True
105.0514 	EXP 	NbackInstructionWideImg: autoDraw = True
105.0685 	EXP 	NbackInstructionWideImg: autoDraw = True
105.0849 	EXP 	NbackInstructionWideImg: autoDraw = True
105.1016 	EXP 	NbackInstructionWideImg: autoDraw = True
105.1182 	EXP 	NbackInstructionWideImg: autoDraw = True
105.1351 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
105.1351 	EXP 	NbackInstructionWideImg: autoDraw = True
105.1515 	EXP 	NbackInstructionWideImg: autoDraw = True
105.1686 	EXP 	NbackInstructionWideImg: autoDraw = True
105.1849 	EXP 	NbackInstructionWideImg: autoDraw = True
105.2019 	EXP 	NbackInstructionWideImg: autoDraw = True
105.2183 	EXP 	NbackInstructionWideImg: autoDraw = True
105.2351 	EXP 	NbackInstructionWideImg: autoDraw = True
105.2518 	EXP 	NbackInstructionWideImg: autoDraw = True
105.2686 	EXP 	NbackInstructionWideImg: autoDraw = True
105.2850 	EXP 	NbackInstructionWideImg: autoDraw = True
105.3030 	EXP 	NbackInstructionWideImg: autoDraw = True
105.3183 	EXP 	NbackInstructionWideImg: autoDraw = True
105.3352 	EXP 	NbackInstructionWideImg: autoDraw = True
105.3517 	EXP 	NbackInstructionWideImg: autoDraw = True
105.3684 	EXP 	NbackInstructionWideImg: autoDraw = True
105.3850 	EXP 	NbackInstructionWideImg: autoDraw = True
105.4019 	EXP 	NbackInstructionWideImg: autoDraw = True
105.4185 	EXP 	NbackInstructionWideImg: autoDraw = True
105.4352 	EXP 	NbackInstructionWideImg: autoDraw = True
105.4518 	EXP 	NbackInstructionWideImg: autoDraw = True
105.4689 	EXP 	NbackInstructionWideImg: autoDraw = True
105.4851 	EXP 	NbackInstructionWideImg: autoDraw = True
105.5019 	EXP 	NbackInstructionWideImg: autoDraw = True
105.5184 	EXP 	NbackInstructionWideImg: autoDraw = True
105.5352 	EXP 	NbackInstructionWideImg: autoDraw = True
105.5519 	EXP 	NbackInstructionWideImg: autoDraw = True
105.5704 	EXP 	NbackInstructionWideImg: autoDraw = True
105.5851 	EXP 	NbackInstructionWideImg: autoDraw = True
105.6022 	EXP 	NbackInstructionWideImg: autoDraw = True
105.6186 	EXP 	NbackInstructionWideImg: autoDraw = True
105.6353 	EXP 	NbackInstructionWideImg: autoDraw = True
105.6519 	EXP 	NbackInstructionWideImg: autoDraw = True
105.6689 	EXP 	NbackInstructionWideImg: autoDraw = True
105.6851 	EXP 	NbackInstructionWideImg: autoDraw = True
105.7021 	EXP 	NbackInstructionWideImg: autoDraw = True
105.7186 	EXP 	NbackInstructionWideImg: autoDraw = True
