runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
stimuli/orders/stimOrder9.xlsx,3,0,0,0,4,0,33,33,33,,,,,,,,,,,,,,,,,,,1741.1644939999096,None,1741.1644939999096,None,1728.1642914996482,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,4,0,34,34,34,,,,,,,,,,,,,,,,,,,1754.3147164997645,1754.3147164997645,1754.3147164997645,1754.3147164997645,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,4,0,39,39,39,,,,,,,,,,,,,,,,,,,1819.44848729996,None,1819.44848729996,None,1806.4483506996185,1806.4483506996185,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.864197530864203,1837.1412295405753,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01338075939565897,None,14.691358024691356,1842.6421245401725,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012504159938544035,None,65.1440329218107,1849.6756974398158,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,4,4,4,,,,,,,1859.2653939998709,1859.2653939998709,None,space,230.65546809975058,1859.2653939998709,None,,,,,,2260.618395199999,None,2260.618395199999,None,2246.9349404997192,None,,,,,,,,,,,0.012331360019743443,None,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,6,6,6,,,,,,,,,,,,,,,,,,,2286.7853359999135,None,2286.7853359999135,None,2273.6184432995506,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,11,11,11,,,,,,,,,,,,,,,,,,,2353.0690221996047,None,2353.0690221996047,None,2339.4689454999752,2339.4689454999752,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,19,19,19,,,,,,,,,,,,,,,,,,,2457.369878999889,None,2457.369878999889,None,2444.3696913998574,2444.3696913998574,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,20,20,20,,,,,,,,,,,,,,,,,,,2470.9866505996324,2470.9866505996324,2470.9866505996324,2470.9866505996324,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,22,22,22,,,,,,,,,,,,,,,,,,,2496.9868582999334,None,2496.9868582999334,None,2483.9866567999125,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,23,23,23,,,,,,,,,,,,,,,,,,,2510.1535504995845,2510.1535504995845,2510.1535504995845,2510.1535504995845,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,29,29,29,,,,,,,,,,,,,,,,,,,2588.337527900003,None,2588.337527900003,None,2575.3373471996747,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,30,30,30,,,,,,,,,,,,,,,,,,,2601.5041911997832,2601.5041911997832,2601.5041911997832,2601.5041911997832,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,34,34,34,,,,,,,,,,,,,,,,,,,2653.6711797998287,None,2653.6711797998287,None,2640.5377789996564,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,36,36,36,,,,,,,,,,,,,,,,,,,2679.6714804996736,None,2679.6714804996736,None,2666.6713440995663,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,37,37,37,,,,,,,,,,,,,,,,,,,2693.3383574998006,2693.3383574998006,2693.3383574998006,2693.3383574998006,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2719.338370599784,2719.338370599784,-11.687242798353907,2739.4142184401862,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013722359668463469,None,28.024691358024693,2745.5827468396164,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder7.xlsx,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011742760427296162,None,40.617283950617285,2751.3497250401415,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,0,0,0,,,,,,,2783.839058799669,2783.839058799669,None,space,262.0830564000644,2783.839058799669,None,,,,,,3128.0081960996613,None,3128.0081960996613,None,,,,,,,,,,,,,0.011639560107141733,None,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,3193.858900899999,None,3193.858900899999,None,3180.1584890997037,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,3233.008975099772,None,3233.008975099772,None,3219.8587677995674,3219.8587677995674,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,3259.0257745999843,None,3259.0257745999843,None,3246.0089636999182,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,3285.1759280995466,None,3285.1759280995466,None,3272.0258383997716,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,3311.176238899585,None,3311.176238899585,None,3298.1758940997534,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,3389.493368999567,None,3389.493368999567,None,3376.4932623999193,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,26,26,26,,,,,,,,,,,,,,,,,,,3467.793540599756,None,3467.793540599756,None,3454.6605220995843,3454.6605220995843,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,28,28,28,,,,,,,,,,,,,,,,,,,3493.794149799738,None,3493.794149799738,None,3480.794031399768,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,29,29,29,,,,,,,,,,,,,,,,,,,3506.9443567995913,3506.9443567995913,3506.9443567995913,3506.9443567995913,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,36,36,36,,,,,,,,,,,,,,,,,,,3598.244980599731,None,3598.244980599731,None,3585.2448269999586,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,39,39,39,,,,,,,,,,,,,,,,,,,3637.3952719997615,None,3637.3952719997615,None,3624.3950979998335,3624.3950979998335,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.10288065843622,3655.304033639841,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01407556002959609,None,16.666666666666664,3661.872550640255,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012207659892737865,None,71.48148148148148,3668.6056442405097,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,2,2,2,,,,,,,3677.845815999899,3677.845815999899,None,space,308.5490371999331,3677.845815999899,None,,,,,,4101.965410599951,None,4101.965410599951,None,4088.9485747995786,None,,,,,,,,,,,0.012516659684479237,None,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,4,4,4,,,,,,,,,,,,,,,,,,,4127.965620899573,None,4127.965620899573,None,4114.965456099715,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,9,9,9,,,,,,,,,,,,,,,,,,,4193.66610889975,None,4193.66610889975,None,4180.665939999744,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,15,15,15,,,,,,,,,,,,,,,,,,,4272.5000539999455,None,4272.5000539999455,None,4259.499844699632,4259.499844699632,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,16,16,16,,,,,,,,,,,,,,,,,,,4285.616737699602,4285.616737699602,4285.616737699602,4285.616737699602,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,18,18,18,,,,,,,,,,,,,,,,,,,4311.633640599903,None,4311.633640599903,None,4298.616798499599,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,24,24,24,,,,,,,,,,,,,,,,,,,4390.484273799695,None,4390.484273799695,None,4377.3340712999925,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,27,27,27,,,,,,,,,,,,,,,,,,,4429.617880499922,None,4429.617880499922,None,4416.484347999562,4416.484347999562,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,30,30,30,,,,,,,,,,,,,,,,,,,4469.268136899918,None,4469.268136899918,None,4455.617987799924,4455.617987799924,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,32,32,32,,,,,,,,,,,,,,,,,,,4495.268365899567,None,4495.268365899567,None,4482.2681532995775,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,33,33,33,,,,,,,,,,,,,,,,,,,4508.984898799565,4508.984898799565,4508.984898799565,4508.984898799565,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,3,3,1,0,35,35,35,,,,,,,,,,,,,,,,,,,4535.001908799633,None,4535.001908799633,None,4521.985144299921,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4587.702308599837,4587.702308599837,-18.93004115226337,4608.027315140236,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
